Timestamp,MTCD_CREATION_UPDATE_EVENT,MTCD_DELETE_EVENT
2017-08-13  18:46:20.257,0,0
2017-08-13  18:46:50.223,0,0
2017-08-13  18:47:20.223,0,0
2017-08-13  18:47:50.223,0,0
2017-08-13  18:48:20.224,136,25
2017-08-13  18:48:50.224,0,0
2017-08-13  18:49:20.225,0,0
2017-08-13  18:49:50.224,0,0
2017-08-13  18:50:20.225,0,0
2017-08-13  18:50:50.225,0,0
2017-08-13  18:51:20.225,0,0
2017-08-13  18:51:50.225,0,0
2017-08-13  18:52:20.261,0,0
2017-08-13  18:52:50.226,0,0
2017-08-13  18:53:20.227,188,21
2017-08-13  18:53:50.226,0,0
2017-08-13  18:54:20.262,0,0
2017-08-13  18:54:50.227,0,0
2017-08-13  18:55:20.261,0,0
2017-08-13  18:55:50.227,0,0
2017-08-13  18:56:20.227,0,0
2017-08-13  18:56:50.227,0,0
2017-08-13  18:57:20.263,0,0
2017-08-13  18:57:50.228,0,0
2017-08-13  18:58:20.228,164,29
2017-08-13  18:58:50.228,0,0
2017-08-13  18:59:20.229,0,0
2017-08-13  18:59:50.263,0,0
2017-08-13  19:00:20.230,0,0
2017-08-13  19:00:50.229,0,0
2017-08-13  19:01:20.230,0,0
2017-08-13  19:01:50.230,0,0
2017-08-13  19:02:20.230,0,0
2017-08-13  19:02:50.266,0,0
2017-08-13  19:03:20.231,71,7
2017-08-13  19:03:50.265,0,0
2017-08-13  19:04:20.231,0,0
2017-08-13  19:04:50.231,0,0
2017-08-13  19:05:20.265,0,0
2017-08-13  19:05:50.232,0,0
2017-08-13  19:06:20.232,0,0
2017-08-13  19:06:50.232,0,0
2017-08-13  19:07:20.231,0,0
2017-08-13  19:07:50.232,0,0
2017-08-13  19:08:20.233,93,22
2017-08-13  19:08:50.233,0,0
2017-08-13  19:09:20.233,0,0
2017-08-13  19:09:50.233,0,0
2017-08-13  19:10:20.233,0,0
2017-08-13  19:10:50.234,0,0
2017-08-13  19:11:20.235,0,0
2017-08-13  19:11:50.233,0,0
2017-08-13  19:12:20.234,0,0
2017-08-13  19:12:50.233,0,0
2017-08-13  19:13:20.235,62,8
2017-08-13  19:13:50.235,0,0
2017-08-13  19:14:20.235,0,0
2017-08-13  19:14:50.235,0,0
2017-08-13  19:15:20.236,0,0
2017-08-13  19:15:50.235,0,0
2017-08-13  19:16:20.236,0,0
2017-08-13  19:16:50.236,0,0
2017-08-13  19:17:20.271,0,0
2017-08-13  19:17:50.236,0,0
2017-08-13  19:18:20.274,72,7
2017-08-13  19:18:50.237,0,0
2017-08-13  19:19:20.238,0,0
2017-08-13  19:19:50.237,0,0
2017-08-13  19:20:20.271,0,0
2017-08-13  19:20:50.238,0,0
2017-08-13  19:21:20.238,0,0
2017-08-13  19:21:50.238,0,0
2017-08-13  19:22:20.238,0,0
2017-08-13  19:22:50.238,0,0
2017-08-13  19:23:20.239,78,20
2017-08-13  19:23:50.238,0,0
2017-08-13  19:24:20.239,0,0
2017-08-13  19:24:50.239,0,0
2017-08-13  19:25:20.240,0,0
2017-08-13  19:25:50.274,0,0
2017-08-13  19:26:20.241,0,0
2017-08-13  19:26:50.239,0,0
2017-08-13  19:27:20.241,0,0
2017-08-13  19:27:50.240,0,0
2017-08-13  19:28:20.241,115,23
2017-08-13  19:28:50.241,0,0
2017-08-13  19:29:20.278,0,0
2017-08-13  19:29:50.242,0,0
2017-08-13  19:30:20.242,0,0
2017-08-13  19:30:50.242,0,0
2017-08-13  19:31:20.242,0,0
2017-08-13  19:31:50.243,0,0
2017-08-13  19:32:20.243,0,0
2017-08-13  19:32:50.243,0,0
2017-08-13  19:33:20.243,144,38
2017-08-13  19:33:50.243,0,0
2017-08-13  19:34:20.278,0,0
2017-08-13  19:34:50.244,0,0
2017-08-13  19:35:20.280,0,0
2017-08-13  19:35:50.245,0,0
2017-08-13  19:36:20.245,0,0
2017-08-13  19:36:50.246,0,0
2017-08-13  19:37:20.245,0,0
2017-08-13  19:37:50.246,0,0
2017-08-13  19:38:20.247,108,15
2017-08-13  19:38:50.284,0,0
2017-08-13  19:39:20.246,0,0
2017-08-13  19:39:50.246,0,0
2017-08-13  19:40:20.246,0,0
2017-08-13  19:40:50.247,0,0
2017-08-13  19:41:20.247,0,0
2017-08-13  19:41:50.247,0,0
2017-08-13  19:42:20.248,0,0
2017-08-13  19:42:50.248,0,0
2017-08-13  19:43:20.247,128,27
2017-08-13  19:43:50.248,0,0
2017-08-13  19:44:20.285,0,0
2017-08-13  19:44:50.249,0,0
2017-08-13  19:45:20.249,0,0
2017-08-13  19:45:50.249,0,0
2017-08-13  19:46:20.249,0,0
2017-08-13  19:46:50.249,0,0
2017-08-13  19:47:20.249,0,0
2017-08-13  19:47:50.250,0,0
2017-08-13  19:48:20.250,30,5
2017-08-13  19:48:50.250,0,0
2017-08-13  19:49:20.250,0,0
2017-08-13  19:49:50.251,0,0
2017-08-13  19:50:20.252,0,0
2017-08-13  19:50:50.251,0,0
2017-08-13  19:51:20.252,0,0
2017-08-13  19:51:50.252,0,0
2017-08-13  19:52:20.289,0,0
2017-08-13  19:52:50.252,0,0
2017-08-13  19:53:20.253,87,18
2017-08-13  19:53:50.253,0,0
2017-08-13  19:54:20.253,0,0
2017-08-13  19:54:50.253,0,0
2017-08-13  19:55:20.254,0,0
2017-08-13  19:55:50.253,0,0
2017-08-13  19:56:20.254,0,0
2017-08-13  19:56:50.254,0,0
2017-08-13  19:57:20.254,0,0
2017-08-13  19:57:50.254,0,0
2017-08-13  19:58:20.255,72,17
2017-08-13  19:58:50.290,0,0
2017-08-13  19:59:20.255,0,0
2017-08-13  19:59:50.255,0,0
2017-08-13  20:00:20.255,0,0
2017-08-13  20:00:50.256,0,0
2017-08-13  20:01:20.256,0,0
2017-08-13  20:01:50.256,0,0
2017-08-13  20:02:20.256,0,0
2017-08-13  20:02:50.256,0,0
2017-08-13  20:03:20.257,57,4
2017-08-13  20:03:50.257,0,0
2017-08-13  20:04:20.257,0,0
2017-08-13  20:04:50.258,0,0
2017-08-13  20:05:20.258,0,0
2017-08-13  20:05:50.258,0,0
2017-08-13  20:06:20.293,0,0
2017-08-13  20:06:50.258,0,0
2017-08-13  20:07:20.258,0,0
2017-08-13  20:07:50.259,0,0
2017-08-13  20:08:20.259,106,16
2017-08-13  20:08:50.259,0,0
2017-08-13  20:09:20.259,0,0
2017-08-13  20:09:50.260,0,0
2017-08-13  20:10:20.260,0,0
2017-08-13  20:10:50.260,0,0
2017-08-13  20:11:20.260,0,0
2017-08-13  20:11:50.260,0,0
2017-08-13  20:12:20.260,0,0
2017-08-13  20:12:50.261,0,0
2017-08-13  20:13:20.295,137,25
2017-08-13  20:13:50.261,0,0
2017-08-13  20:14:20.260,0,0
2017-08-13  20:14:50.261,0,0
2017-08-13  20:15:20.261,0,0
2017-08-13  20:15:50.262,0,0
2017-08-13  20:16:20.298,0,0
2017-08-13  20:16:50.261,0,0
2017-08-13  20:17:20.262,0,0
2017-08-13  20:17:50.262,0,0
2017-08-13  20:18:20.263,110,21
2017-08-13  20:18:50.262,0,0
2017-08-13  20:19:20.262,0,0
2017-08-13  20:19:50.296,0,0
2017-08-13  20:20:20.263,0,0
2017-08-13  20:20:50.262,0,0
2017-08-13  20:21:20.263,0,0
2017-08-13  20:21:50.263,0,0
2017-08-13  20:22:20.263,0,0
2017-08-13  20:22:50.263,0,0
2017-08-13  20:23:20.263,96,11
2017-08-13  20:23:50.296,0,0
2017-08-13  20:24:20.264,0,0
2017-08-13  20:24:50.264,0,0
2017-08-13  20:25:20.264,0,0
2017-08-13  20:25:50.264,0,0
2017-08-13  20:26:20.264,0,0
2017-08-13  20:26:50.265,0,0
2017-08-13  20:27:20.264,0,0
2017-08-13  20:27:50.304,0,0
2017-08-13  20:28:20.265,108,19
2017-08-13  20:28:50.265,0,0
2017-08-13  20:29:20.265,0,0
2017-08-13  20:29:50.265,0,0
2017-08-13  20:30:20.265,0,0
2017-08-13  20:30:50.265,0,0
2017-08-13  20:31:20.298,0,0
2017-08-13  20:31:50.300,0,0
2017-08-13  20:32:20.265,0,0
2017-08-13  20:32:50.265,0,0
2017-08-13  20:33:20.266,31,5
2017-08-13  20:33:50.266,0,0
2017-08-13  20:34:20.302,0,0
2017-08-13  20:34:50.266,0,0
2017-08-13  20:35:20.266,0,0
2017-08-13  20:35:50.266,0,0
2017-08-13  20:36:20.299,0,0
2017-08-13  20:36:50.300,0,0
2017-08-13  20:37:20.267,0,0
2017-08-13  20:37:50.267,0,0
2017-08-13  20:38:20.267,50,10
2017-08-13  20:38:50.268,0,0
2017-08-13  20:39:20.268,0,0
2017-08-13  20:39:50.268,0,0
2017-08-13  20:40:20.302,0,0
2017-08-13  20:40:50.269,0,0
2017-08-13  20:41:20.269,0,0
2017-08-13  20:41:50.270,0,0
2017-08-13  20:42:20.269,0,0
2017-08-13  20:42:50.269,0,0
2017-08-13  20:43:20.270,67,15
2017-08-13  20:43:50.270,0,0
2017-08-13  20:44:20.270,0,0
2017-08-13  20:44:50.304,0,0
2017-08-13  20:45:20.270,0,0
2017-08-13  20:45:50.270,0,0
2017-08-13  20:46:20.270,0,0
2017-08-13  20:46:50.270,0,0
2017-08-13  20:47:20.271,0,0
2017-08-13  20:47:50.306,0,0
2017-08-13  20:48:20.271,36,1
2017-08-13  20:48:50.306,0,0
2017-08-13  20:49:20.271,0,0
2017-08-13  20:49:50.307,0,0
2017-08-13  20:50:20.272,0,0
2017-08-13  20:50:50.271,0,0
2017-08-13  20:51:20.272,0,0
2017-08-13  20:51:50.308,0,0
2017-08-13  20:52:20.308,0,0
2017-08-13  20:52:50.273,0,0
2017-08-13  20:53:20.273,81,11
2017-08-13  20:53:50.273,0,0
2017-08-13  20:54:20.274,0,0
2017-08-13  20:54:50.274,0,0
2017-08-13  20:55:20.273,0,0
2017-08-13  20:55:50.310,0,0
2017-08-13  20:56:20.274,0,0
2017-08-13  20:56:50.307,0,0
2017-08-13  20:57:20.274,0,0
2017-08-13  20:57:50.274,0,0
2017-08-13  20:58:20.275,146,26
2017-08-13  20:58:50.309,0,0
2017-08-13  20:59:20.275,0,0
2017-08-13  20:59:50.275,0,0
2017-08-13  21:00:20.276,0,0
2017-08-13  21:00:50.276,0,0
2017-08-13  21:01:20.310,0,0
2017-08-13  21:01:50.312,0,0
2017-08-13  21:02:20.276,0,0
2017-08-13  21:02:50.276,0,0
2017-08-13  21:03:20.276,132,27
2017-08-13  21:03:50.277,0,0
2017-08-13  21:04:20.277,0,0
2017-08-13  21:04:50.277,0,0
2017-08-13  21:05:20.312,0,0
2017-08-13  21:05:50.277,0,0
2017-08-13  21:06:20.278,0,0
2017-08-13  21:06:50.278,0,0
2017-08-13  21:07:20.277,0,0
2017-08-13  21:07:50.278,0,0
2017-08-13  21:08:20.278,152,22
2017-08-13  21:08:50.278,0,0
2017-08-13  21:09:20.279,0,0
2017-08-13  21:09:50.315,0,0
2017-08-13  21:10:20.279,0,0
2017-08-13  21:10:50.313,0,0
2017-08-13  21:11:20.279,0,0
2017-08-13  21:11:50.314,0,0
2017-08-13  21:12:20.279,0,0
2017-08-13  21:12:50.279,0,0
2017-08-13  21:13:20.280,203,39
2017-08-13  21:13:50.280,0,0
2017-08-13  21:14:20.314,0,0
2017-08-13  21:14:50.280,0,0
2017-08-13  21:15:20.280,0,0
2017-08-13  21:15:50.280,0,0
2017-08-13  21:16:20.280,0,0
2017-08-13  21:16:50.280,0,0
2017-08-13  21:17:20.280,0,0
2017-08-13  21:17:50.281,0,0
2017-08-13  21:18:20.281,52,8
2017-08-13  21:18:50.282,0,0
2017-08-13  21:19:20.281,0,0
2017-08-13  21:19:50.282,0,0
2017-08-13  21:20:20.282,0,0
2017-08-13  21:20:50.315,0,0
2017-08-13  21:21:20.316,0,0
2017-08-13  21:21:50.282,0,0
2017-08-13  21:22:20.282,0,0
2017-08-13  21:22:50.282,0,0
2017-08-13  21:23:20.283,49,10
2017-08-13  21:23:50.282,0,0
2017-08-13  21:24:20.283,0,0
2017-08-13  21:24:50.317,0,0
2017-08-13  21:25:20.283,0,0
2017-08-13  21:25:50.319,0,0
2017-08-13  21:26:20.284,0,0
2017-08-13  21:26:50.283,0,0
2017-08-13  21:27:20.284,0,0
2017-08-13  21:27:50.284,0,0
2017-08-13  21:28:20.284,45,5
2017-08-13  21:28:50.284,0,0
2017-08-13  21:29:20.284,0,0
2017-08-13  21:29:50.285,0,0
2017-08-13  21:30:20.285,0,0
2017-08-13  21:30:50.285,0,0
2017-08-13  21:31:20.285,0,0
2017-08-13  21:31:50.286,0,0
2017-08-13  21:32:20.320,0,0
2017-08-13  21:32:50.286,0,0
2017-08-13  21:33:20.287,41,1
2017-08-13  21:33:50.286,0,0
2017-08-13  21:34:20.286,0,0
2017-08-13  21:34:50.287,0,0
2017-08-13  21:35:20.287,0,0
2017-08-13  21:35:50.287,0,0
2017-08-13  21:36:20.321,0,0
2017-08-13  21:36:50.287,0,0
2017-08-13  21:37:20.288,0,0
2017-08-13  21:37:50.288,0,0
2017-08-13  21:38:20.288,88,10
2017-08-13  21:38:50.288,0,0
2017-08-13  21:39:20.288,0,0
2017-08-13  21:39:50.289,0,0
2017-08-13  21:40:20.289,0,0
2017-08-13  21:40:50.324,0,0
2017-08-13  21:41:20.289,0,0
2017-08-13  21:41:50.290,0,0
2017-08-13  21:42:20.325,0,0
2017-08-13  21:42:50.290,0,0
2017-08-13  21:43:20.290,166,30
2017-08-13  21:43:50.291,0,0
2017-08-13  21:44:20.290,0,0
2017-08-13  21:44:50.327,0,0
2017-08-13  21:45:20.291,0,0
2017-08-13  21:45:50.327,0,0
2017-08-13  21:46:20.291,0,0
2017-08-13  21:46:50.292,0,0
2017-08-13  21:47:20.291,0,0
2017-08-13  21:47:50.329,0,0
2017-08-13  21:48:20.292,126,36
2017-08-13  21:48:50.327,0,0
2017-08-13  21:49:20.292,0,0
2017-08-13  21:49:50.292,0,0
2017-08-13  21:50:20.327,0,0
2017-08-13  21:50:50.292,0,0
2017-08-13  21:51:20.292,0,0
2017-08-13  21:51:50.327,0,0
2017-08-13  21:52:20.329,0,0
2017-08-13  21:52:50.293,0,0
2017-08-13  21:53:20.328,90,9
2017-08-13  21:53:50.328,0,0
2017-08-13  21:54:20.328,0,0
2017-08-13  21:54:50.294,0,0
2017-08-13  21:55:20.328,0,0
2017-08-13  21:55:50.294,0,0
2017-08-13  21:56:20.294,0,0
2017-08-13  21:56:50.295,0,0
2017-08-13  21:57:20.327,0,0
2017-08-13  21:57:50.295,0,0
2017-08-13  21:58:20.295,135,20
2017-08-13  21:58:50.295,0,0
2017-08-13  21:59:20.329,0,0
2017-08-13  21:59:50.296,0,0
2017-08-13  22:00:20.297,0,0
2017-08-13  22:00:50.296,0,0
2017-08-13  22:01:20.296,0,0
2017-08-13  22:01:50.296,0,0
2017-08-13  22:02:20.333,0,0
2017-08-13  22:02:50.297,0,0
2017-08-13  22:03:20.298,32,5
2017-08-13  22:03:50.297,0,0
2017-08-13  22:04:20.298,0,0
2017-08-13  22:04:50.332,0,0
2017-08-13  22:05:20.298,0,0
2017-08-13  22:05:50.298,0,0
2017-08-13  22:06:20.299,0,0
2017-08-13  22:06:50.298,0,0
2017-08-13  22:07:20.298,0,0
2017-08-13  22:07:50.299,0,0
2017-08-13  22:08:20.298,20,5
2017-08-13  22:08:50.299,0,0
2017-08-13  22:09:20.299,0,0
2017-08-13  22:09:50.299,0,0
2017-08-13  22:10:20.300,0,0
2017-08-13  22:10:50.300,0,0
2017-08-13  22:11:20.333,0,0
2017-08-13  22:11:50.337,0,0
2017-08-13  22:12:20.337,0,0
2017-08-13  22:12:50.300,0,0
2017-08-13  22:13:20.300,26,4
2017-08-13  22:13:50.301,0,0
2017-08-13  22:14:20.335,0,0
2017-08-13  22:14:50.336,0,0
2017-08-13  22:15:20.301,0,0
2017-08-13  22:15:50.337,0,0
2017-08-13  22:16:20.302,0,0
2017-08-13  22:16:50.302,0,0
2017-08-13  22:17:20.302,0,0
2017-08-13  22:17:50.303,0,0
2017-08-13  22:18:20.302,18,1
2017-08-13  22:18:50.336,0,0
2017-08-13  22:19:20.302,0,0
2017-08-13  22:19:50.304,0,0
2017-08-13  22:20:20.303,0,0
2017-08-13  22:20:50.304,0,0
2017-08-13  22:21:20.304,0,0
2017-08-13  22:21:50.304,0,0
2017-08-13  22:22:20.304,0,0
2017-08-13  22:22:50.304,0,0
2017-08-13  22:23:20.305,53,7
2017-08-13  22:23:50.305,0,0
2017-08-13  22:24:20.341,0,0
2017-08-13  22:24:50.305,0,0
2017-08-13  22:25:20.305,0,0
2017-08-13  22:25:50.305,0,0
2017-08-13  22:26:20.306,0,0
2017-08-13  22:26:50.306,0,0
2017-08-13  22:27:20.306,0,0
2017-08-13  22:27:50.307,0,0
2017-08-13  22:28:20.341,71,17
2017-08-13  22:28:50.307,0,0
2017-08-13  22:29:20.341,0,0
2017-08-13  22:29:50.344,0,0
2017-08-13  22:30:20.308,0,0
2017-08-13  22:30:50.308,0,0
2017-08-13  22:31:20.342,0,0
2017-08-13  22:31:50.308,0,0
2017-08-13  22:32:20.308,0,0
2017-08-13  22:32:50.348,0,0
2017-08-13  22:33:20.343,99,19
2017-08-13  22:33:50.347,0,0
2017-08-13  22:34:20.309,0,0
2017-08-13  22:34:50.309,0,0
2017-08-13  22:35:20.309,0,0
2017-08-13  22:35:50.309,0,0
2017-08-13  22:36:20.309,0,0
2017-08-13  22:36:50.309,0,0
2017-08-13  22:37:20.309,0,0
2017-08-13  22:37:50.348,0,0
2017-08-13  22:38:20.311,89,15
2017-08-13  22:38:50.311,0,0
2017-08-13  22:39:20.311,0,0
2017-08-13  22:39:50.346,0,0
2017-08-13  22:40:20.347,0,0
2017-08-13  22:40:50.312,0,0
2017-08-13  22:41:20.312,0,0
2017-08-13  22:41:50.312,0,0
2017-08-13  22:42:20.312,0,0
2017-08-13  22:42:50.312,0,0
2017-08-13  22:43:20.313,153,26
2017-08-13  22:43:50.312,0,0
2017-08-13  22:44:20.314,0,0
2017-08-13  22:44:50.314,0,0
2017-08-13  22:45:20.351,0,0
2017-08-13  22:45:50.314,0,0
2017-08-13  22:46:20.346,0,0
2017-08-13  22:46:50.316,0,0
2017-08-13  22:47:20.316,0,0
2017-08-13  22:47:50.316,0,0
2017-08-13  22:48:20.315,73,12
2017-08-13  22:48:50.316,0,0
2017-08-13  22:49:20.316,0,0
2017-08-13  22:49:50.316,0,0
2017-08-13  22:50:20.316,0,0
2017-08-13  22:50:50.317,0,0
2017-08-13  22:51:20.317,0,0
2017-08-13  22:51:50.317,0,0
2017-08-13  22:52:20.317,0,0
2017-08-13  22:52:50.317,0,0
2017-08-13  22:53:20.352,43,8
2017-08-13  22:53:50.318,0,0
2017-08-13  22:54:20.318,0,0
2017-08-13  22:54:50.318,0,0
2017-08-13  22:55:20.319,0,0
2017-08-13  22:55:50.319,0,0
2017-08-13  22:56:20.356,0,0
2017-08-13  22:56:50.319,0,0
2017-08-13  22:57:20.319,0,0
2017-08-13  22:57:50.320,0,0
2017-08-13  22:58:20.320,64,15
2017-08-13  22:58:50.320,0,0
2017-08-13  22:59:20.320,0,0
2017-08-13  22:59:50.321,0,0
2017-08-13  23:00:20.354,0,0
2017-08-13  23:00:50.321,0,0
2017-08-13  23:01:20.322,0,0
2017-08-13  23:01:50.356,0,0
2017-08-13  23:02:20.321,0,0
2017-08-13  23:02:50.322,0,0
2017-08-13  23:03:20.322,46,5
2017-08-13  23:03:50.322,0,0
2017-08-13  23:04:20.322,0,0
2017-08-13  23:04:50.323,0,0
2017-08-13  23:05:20.323,0,0
2017-08-13  23:05:50.323,0,0
2017-08-13  23:06:20.323,0,0
2017-08-13  23:06:50.323,0,0
2017-08-13  23:07:20.323,0,0
2017-08-13  23:07:50.324,0,0
2017-08-13  23:08:20.323,77,11
2017-08-13  23:08:50.324,0,0
2017-08-13  23:09:20.357,0,0
2017-08-13  23:09:50.324,0,0
2017-08-13  23:10:20.325,0,0
2017-08-13  23:10:50.325,0,0
2017-08-13  23:11:20.325,0,0
2017-08-13  23:11:50.326,0,0
2017-08-13  23:12:20.325,0,0
2017-08-13  23:12:50.326,0,0
2017-08-13  23:13:20.326,101,21
2017-08-13  23:13:50.327,0,0
2017-08-13  23:14:20.327,0,0
2017-08-13  23:14:50.326,0,0
2017-08-13  23:15:20.327,0,0
2017-08-13  23:15:50.327,0,0
2017-08-13  23:16:20.327,0,0
2017-08-13  23:16:50.327,0,0
2017-08-13  23:17:20.327,0,0
2017-08-13  23:17:50.364,0,0
2017-08-13  23:18:20.329,122,22
2017-08-13  23:18:50.327,0,0
2017-08-13  23:19:20.328,0,0
2017-08-13  23:19:50.328,0,0
2017-08-13  23:20:20.328,0,0
2017-08-13  23:20:50.328,0,0
2017-08-13  23:21:20.329,0,0
2017-08-13  23:21:50.329,0,0
2017-08-13  23:22:20.329,0,0
2017-08-13  23:22:50.329,0,0
2017-08-13  23:23:20.329,150,30
2017-08-13  23:23:50.330,0,0
2017-08-13  23:24:20.367,0,0
2017-08-13  23:24:50.329,0,0
2017-08-13  23:25:20.330,0,0
2017-08-13  23:25:50.331,0,0
2017-08-13  23:26:20.331,0,0
2017-08-13  23:26:50.331,0,0
2017-08-13  23:27:20.331,0,0
2017-08-13  23:27:50.367,0,0
2017-08-13  23:28:20.331,194,28
2017-08-13  23:28:50.331,0,0
2017-08-13  23:29:20.332,0,0
2017-08-13  23:29:50.332,0,0
2017-08-13  23:30:20.332,0,0
2017-08-13  23:30:50.368,0,0
2017-08-13  23:31:20.333,0,0
2017-08-13  23:31:50.332,0,0
2017-08-13  23:32:20.365,0,0
2017-08-13  23:32:50.332,0,0
2017-08-13  23:33:20.332,150,21
2017-08-13  23:33:50.333,0,0
2017-08-13  23:34:20.333,0,0
2017-08-13  23:34:50.368,0,0
2017-08-13  23:35:20.333,0,0
2017-08-13  23:35:50.333,0,0
2017-08-13  23:36:20.334,0,0
2017-08-13  23:36:50.334,0,0
2017-08-13  23:37:20.334,0,0
2017-08-13  23:37:50.334,0,0
2017-08-13  23:38:20.334,52,6
2017-08-13  23:38:50.334,0,0
2017-08-13  23:39:20.335,0,0
2017-08-13  23:39:50.335,0,0
2017-08-13  23:40:20.336,0,0
2017-08-13  23:40:50.335,0,0
2017-08-13  23:41:20.335,0,0
2017-08-13  23:41:50.336,0,0
2017-08-13  23:42:20.335,0,0
2017-08-13  23:42:50.336,0,0
2017-08-13  23:43:20.337,99,22
2017-08-13  23:43:50.336,0,0
2017-08-13  23:44:20.337,0,0
2017-08-13  23:44:50.337,0,0
2017-08-13  23:45:20.337,0,0
2017-08-13  23:45:50.337,0,0
2017-08-13  23:46:20.337,0,0
2017-08-13  23:46:50.337,0,0
2017-08-13  23:47:20.338,0,0
2017-08-13  23:47:50.337,0,0
2017-08-13  23:48:20.338,61,14
2017-08-13  23:48:50.373,0,0
2017-08-13  23:49:20.338,0,0
2017-08-13  23:49:50.338,0,0
2017-08-13  23:50:20.339,0,0
2017-08-13  23:50:50.339,0,0
2017-08-13  23:51:20.339,0,0
2017-08-13  23:51:50.339,0,0
2017-08-13  23:52:20.339,0,0
2017-08-13  23:52:50.339,0,0
2017-08-13  23:53:20.340,55,2
2017-08-13  23:53:50.340,0,0
2017-08-13  23:54:20.341,0,0
2017-08-13  23:54:50.340,0,0
2017-08-13  23:55:20.340,0,0
2017-08-13  23:55:50.340,0,0
2017-08-13  23:56:20.341,0,0
2017-08-13  23:56:50.341,0,0
2017-08-13  23:57:20.341,0,0
2017-08-13  23:57:50.341,0,0
2017-08-13  23:58:20.377,59,18
2017-08-13  23:58:50.342,0,0
2017-08-13  23:59:20.378,0,0
2017-08-13  23:59:50.377,0,0
2017-08-14  00:00:20.378,0,0
2017-08-14  00:00:50.377,0,0
2017-08-14  00:01:20.377,0,0
2017-08-14  00:01:50.343,0,0
2017-08-14  00:02:20.343,0,0
2017-08-14  00:02:50.343,0,0
2017-08-14  00:03:20.343,101,18
2017-08-14  00:03:50.343,0,0
2017-08-14  00:04:20.343,0,0
2017-08-14  00:04:50.344,0,0
2017-08-14  00:05:20.344,0,0
2017-08-14  00:05:50.343,0,0
2017-08-14  00:06:20.345,0,0
2017-08-14  00:06:50.345,0,0
2017-08-14  00:07:20.345,0,0
2017-08-14  00:07:50.344,0,0
2017-08-14  00:08:20.345,157,34
2017-08-14  00:08:50.345,0,0
2017-08-14  00:09:20.380,0,0
2017-08-14  00:09:50.384,0,0
2017-08-14  00:10:20.346,0,0
2017-08-14  00:10:50.346,0,0
2017-08-14  00:11:20.346,0,0
2017-08-14  00:11:50.346,0,0
2017-08-14  00:12:20.347,0,0
2017-08-14  00:12:50.347,0,0
2017-08-14  00:13:20.347,147,19
2017-08-14  00:13:50.347,0,0
2017-08-14  00:14:20.348,0,0
2017-08-14  00:14:50.347,0,0
2017-08-14  00:15:20.382,0,0
2017-08-14  00:15:50.348,0,0
2017-08-14  00:16:20.348,0,0
2017-08-14  00:16:50.348,0,0
2017-08-14  00:17:20.349,0,0
2017-08-14  00:17:50.349,0,0
2017-08-14  00:18:20.348,160,26
2017-08-14  00:18:50.349,0,0
2017-08-14  00:19:20.349,0,0
2017-08-14  00:19:50.349,0,0
2017-08-14  00:20:20.349,0,0
2017-08-14  00:20:50.350,0,0
2017-08-14  00:21:20.350,0,0
2017-08-14  00:21:50.350,0,0
2017-08-14  00:22:20.350,0,0
2017-08-14  00:22:50.350,0,0
2017-08-14  00:23:20.350,62,7
2017-08-14  00:23:50.351,0,0
2017-08-14  00:24:20.351,0,0
2017-08-14  00:24:50.351,0,0
2017-08-14  00:25:20.386,0,0
2017-08-14  00:25:50.352,0,0
2017-08-14  00:26:20.352,0,0
2017-08-14  00:26:50.388,0,0
2017-08-14  00:27:20.352,0,0
2017-08-14  00:27:50.352,0,0
2017-08-14  00:28:20.352,99,21
2017-08-14  00:28:50.352,0,0
2017-08-14  00:29:20.352,0,0
2017-08-14  00:29:50.352,0,0
2017-08-14  00:30:20.353,0,0
2017-08-14  00:30:50.353,0,0
2017-08-14  00:31:20.353,0,0
2017-08-14  00:31:50.388,0,0
2017-08-14  00:32:20.353,0,0
2017-08-14  00:32:50.353,0,0
2017-08-14  00:33:20.353,122,15
2017-08-14  00:33:50.354,0,0
2017-08-14  00:34:20.354,0,0
2017-08-14  00:34:50.354,0,0
2017-08-14  00:35:20.354,0,0
2017-08-14  00:35:50.354,0,0
2017-08-14  00:36:20.354,0,0
2017-08-14  00:36:50.390,0,0
2017-08-14  00:37:20.355,0,0
2017-08-14  00:37:50.356,0,0
2017-08-14  00:38:20.356,73,6
2017-08-14  00:38:50.355,0,0
2017-08-14  00:39:20.356,0,0
2017-08-14  00:39:50.357,0,0
2017-08-14  00:40:20.357,0,0
2017-08-14  00:40:50.357,0,0
2017-08-14  00:41:20.357,0,0
2017-08-14  00:41:50.358,0,0
2017-08-14  00:42:20.357,0,0
2017-08-14  00:42:50.358,0,0
2017-08-14  00:43:20.358,75,13
2017-08-14  00:43:50.358,0,0
2017-08-14  00:44:20.358,0,0
2017-08-14  00:44:50.358,0,0
2017-08-14  00:45:20.359,0,0
2017-08-14  00:45:50.359,0,0
2017-08-14  00:46:20.359,0,0
2017-08-14  00:46:50.361,0,0
2017-08-14  00:47:20.360,0,0
2017-08-14  00:47:50.360,0,0
2017-08-14  00:48:20.360,80,15
2017-08-14  00:48:50.360,0,0
2017-08-14  00:49:20.361,0,0
2017-08-14  00:49:50.361,0,0
2017-08-14  00:50:20.395,0,0
2017-08-14  00:50:50.360,0,0
2017-08-14  00:51:20.362,0,0
2017-08-14  00:51:50.361,0,0
2017-08-14  00:52:20.362,0,0
2017-08-14  00:52:50.397,0,0
